date,open,close,high,low,vol,amount(thousand),amplitude(%),pct_chg(%),change,换手率(%)
2020-11-06,80.49,78.12,81.09,76.92,5064,56721.74,5.18,-2.94,-2.37,2.8
2020-11-09,78.56,82.99,83.13,76.97,9603,109134.29,7.89,6.23,4.87,5.3
2020-11-10,82.3,83.29,83.92,81.42,5251,61686.51,3.01,0.36,0.3,2.9
2020-11-11,82.63,79.96,85.35,79.06,9914,114575.31,7.55,-4.0,-3.33,5.48
2020-11-12,81.2,81.34,81.79,78.34,6057,69021.6,4.31,1.73,1.38,3.35
2020-11-13,81.17,80.92,82.54,80.84,4230,48856.86,2.09,-0.52,-0.42,2.34
2020-11-16,80.85,79.06,81.78,78.44,7576,85086.22,4.13,-2.3,-1.86,4.18
2020-11-17,79.46,78.04,79.46,74.77,7726,84622.28,5.93,-1.29,-1.02,4.27
2020-11-18,77.97,75.27,77.97,72.93,8737,92965.85,6.46,-3.55,-2.77,4.83
2020-11-19,75.81,76.2,76.63,74.79,4136,44389.55,2.44,1.24,0.93,2.28
2020-11-20,76.21,74.64,77.19,74.27,6118,65630.36,3.83,-2.05,-1.56,3.38
2020-11-23,74.07,74.02,75.97,71.99,8009,83800.25,5.33,-0.83,-0.62,4.42
2020-11-24,72.32,71.77,74.55,71.7,5194,53372.93,3.85,-3.04,-2.25,2.87
2020-11-25,71.99,67.79,71.99,67.69,6663,65647.41,5.99,-5.55,-3.98,3.68
2020-11-26,68.31,68.27,69.46,67.22,2893,28066.6,3.3,0.71,0.48,1.6
2020-11-27,69.2,69.42,71.2,68.36,5167,51119.28,4.16,1.68,1.15,2.85
2020-11-30,68.34,66.92,69.39,66.92,5969,57420.81,3.56,-3.6,-2.5,3.3
2020-12-01,66.28,67.55,67.97,66.28,2774,26508.83,2.53,0.94,0.63,1.53
2020-12-02,67.76,67.57,68.05,66.92,2947,28203.28,1.67,0.03,0.02,1.63
2020-12-03,67.54,67.83,68.24,66.54,3027,29000.11,2.52,0.38,0.26,1.67
2020-12-04,67.7,66.54,67.7,65.56,5216,49086.84,3.15,-1.9,-1.29,2.88
2020-12-07,66.48,65.83,66.85,65.64,2469,23174.61,1.82,-1.07,-0.71,1.36
2020-12-08,66.04,68.26,70.14,65.83,8908,86661.7,6.55,3.69,2.43,4.92
2020-12-09,67.82,67.2,67.82,65.24,7916,74836.59,3.78,-1.55,-1.06,4.19
2020-12-10,66.2,67.91,69.42,65.83,7591,73178.77,5.34,1.06,0.71,4.02
2020-12-11,67.62,62.05,69.05,61.92,11742,107439.38,10.5,-8.63,-5.86,6.21
2020-12-14,61.83,64.04,64.13,59.42,8608,75688.23,7.59,3.21,1.99,4.55
2020-12-15,63.69,64.62,65.13,62.03,5648,51303.34,4.84,0.91,0.58,2.99
2020-12-16,65.75,63.6,65.75,62.99,4061,36789.79,4.27,-1.58,-1.02,2.15
2020-12-17,63.04,62.41,63.49,61.84,3085,27395.64,2.59,-1.87,-1.19,1.63
2020-12-18,62.49,61.67,63.22,60.63,3853,33744.93,4.15,-1.19,-0.74,2.04
2020-12-21,61.69,60.5,61.69,59.49,4143,35709.51,3.57,-1.9,-1.17,2.19
2020-12-22,59.99,58.87,61.92,58.34,5000,42641.29,5.92,-2.69,-1.63,2.64
2020-12-23,58.36,58.65,58.97,57.09,5209,43029.52,3.19,-0.37,-0.22,2.76
2020-12-24,59.63,55.84,59.63,55.07,6342,51275.8,7.77,-4.79,-2.81,3.35
2020-12-25,55.25,55.27,57.43,54.41,4349,34491.2,5.41,-1.02,-0.57,2.3
2020-12-28,54.64,55.02,56.12,53.65,5687,44262.01,4.47,-0.45,-0.25,3.01
2020-12-29,55.02,53.43,55.84,53.2,5487,42392.51,4.8,-2.89,-1.59,2.9
2020-12-30,53.14,55.06,55.3,53.14,5038,39099.88,4.04,3.05,1.63,2.66
2020-12-31,56.2,58.34,59.49,55.14,9534,78908.09,7.9,5.96,3.28,4.97
2021-01-04,57.18,64.24,64.67,57.18,13200,116418.63,12.84,10.11,5.9,6.89
2021-01-05,64.77,62.99,65.49,62.76,8328,75523.5,4.25,-1.95,-1.25,4.34
2021-01-06,62.54,60.84,64.31,60.49,8277,72202.09,6.06,-3.41,-2.15,4.32
2021-01-07,60.12,57.84,60.84,57.55,10550,88084.39,5.41,-4.93,-3.0,5.5
2021-01-08,57.7,59.64,61.41,56.77,9237,77949.3,8.02,3.11,1.8,4.82
2021-01-11,58.52,59.77,60.87,58.52,5843,49791.55,3.94,0.22,0.13,3.05
2021-01-12,59.25,62.63,63.63,59.25,7966,70565.94,7.33,4.79,2.86,4.16
2021-01-13,62.62,62.82,65.17,62.62,7521,68457.13,4.07,0.3,0.19,3.92
2021-01-14,63.08,63.29,64.37,60.45,7514,66683.23,6.24,0.75,0.47,3.92
2021-01-15,61.92,63.19,64.71,60.83,10925,97828.85,6.13,-0.16,-0.1,5.7
2021-01-18,62.7,64.05,65.86,62.7,8112,74137.94,5.0,1.36,0.86,4.23
2021-01-19,65.07,69.88,72.45,64.06,20004,196619.76,13.1,9.1,5.83,10.44
2021-01-20,70.65,70.2,73.64,69.17,9827,99528.06,6.4,0.46,0.32,5.13
2021-01-21,71.92,70.56,71.92,68.77,5079,50535.67,4.49,0.51,0.36,2.65
2021-01-22,69.96,68.0,70.47,67.77,5681,55382.12,3.83,-3.63,-2.56,2.96
2021-01-25,68.4,72.47,73.11,67.08,9637,97154.02,8.87,6.57,4.47,5.03
2021-01-26,72.46,69.2,73.17,68.83,4984,49781.12,5.99,-4.51,-3.27,2.6
2021-01-27,68.54,73.25,73.34,68.54,6075,61662.26,6.94,5.85,4.05,3.17
2021-01-28,73.27,71.63,73.71,69.77,4880,49241.56,5.38,-2.21,-1.62,2.55
2021-01-29,70.95,71.21,72.76,70.63,4469,45537.62,2.97,-0.59,-0.42,2.33
2021-02-01,71.07,70.4,71.37,67.79,5881,57683.86,5.03,-1.14,-0.81,3.07
2021-02-02,69.05,70.79,72.84,68.97,4019,40177.26,5.5,0.55,0.39,2.1
2021-02-03,69.74,69.79,72.74,67.46,6443,64290.9,7.46,-1.41,-1.0,3.36
2021-02-04,69.04,66.04,69.4,65.56,4923,46793.93,5.5,-5.37,-3.75,2.57
2021-02-05,66.4,68.0,69.77,65.82,3866,37294.92,5.98,2.97,1.96,2.02
2021-02-08,67.35,67.89,70.66,66.21,3466,33741.62,6.54,-0.16,-0.11,1.81
2021-02-09,68.62,70.92,71.92,67.54,3262,32162.26,6.45,4.46,3.03,1.7
2021-02-10,70.47,68.71,71.38,68.34,3272,32150.8,4.29,-3.12,-2.21,1.71
2021-02-18,70.13,67.13,70.64,66.86,2981,28863.35,5.5,-2.3,-1.58,1.56
2021-02-19,66.6,67.65,69.76,63.34,6121,57819.63,9.56,0.77,0.52,3.19
2021-02-22,67.64,66.67,69.06,66.2,3336,31983.21,4.23,-1.45,-0.98,1.74
2021-02-23,66.37,66.07,68.27,65.15,1865,17572.36,4.68,-0.9,-0.6,0.97
2021-02-24,65.78,62.62,66.57,62.22,4215,38408.22,6.58,-5.22,-3.45,2.2
2021-02-25,64.24,64.06,66.7,63.17,4008,36714.87,5.64,2.3,1.44,2.09
2021-02-26,63.41,62.84,64.06,61.19,3010,26800.47,4.48,-1.9,-1.22,1.57
2021-03-01,62.6,65.49,66.13,62.6,3841,35494.65,5.62,4.22,2.65,2.0
2021-03-02,65.19,63.2,65.29,62.7,3217,29055.88,3.95,-3.5,-2.29,1.68
2021-03-03,62.27,64.39,65.2,62.27,2469,22501.96,4.64,1.88,1.19,1.29
2021-03-04,63.82,62.78,64.39,62.27,2008,18049.36,3.29,-2.5,-1.61,1.05
2021-03-05,64.04,62.56,64.04,61.85,2058,18371.69,3.49,-0.35,-0.22,1.07
2021-03-08,62.63,61.75,63.34,59.92,5647,49355.63,5.47,-1.29,-0.81,2.95
2021-03-09,61.77,58.89,62.25,58.7,3758,31977.92,5.75,-4.63,-2.86,1.96
2021-03-10,59.77,55.67,59.77,55.22,4719,38132.25,7.73,-5.47,-3.22,2.46
2021-03-11,55.61,57.06,57.92,55.42,2767,22382.86,4.49,2.5,1.39,1.44
2021-03-12,57.06,63.87,64.42,57.05,8297,72499.57,12.92,11.93,6.81,4.33
2021-03-15,62.49,63.4,65.57,62.32,4249,38436.28,5.09,-0.74,-0.47,2.22
2021-03-16,62.29,61.92,64.39,61.35,2113,18706.88,4.79,-2.33,-1.48,1.1
2021-03-17,62.12,61.02,62.89,60.97,1845,16179.25,3.1,-1.45,-0.9,0.96
2021-03-18,60.99,61.02,62.13,60.76,1632,14252.24,2.25,0.0,0.0,0.85
2021-03-19,60.34,60.53,62.07,60.34,2102,18267.75,2.84,-0.8,-0.49,1.1
2021-03-22,60.99,63.59,63.84,60.92,5303,47363.81,4.82,5.06,3.06,2.77
2021-03-23,63.34,62.27,63.92,61.2,1985,17547.33,4.28,-2.08,-1.32,1.04
2021-03-24,61.9,63.22,63.7,60.64,1752,15530.67,4.91,1.53,0.95,0.91
2021-03-25,62.07,61.63,62.95,61.41,992,8751.34,2.44,-2.52,-1.59,0.52
2021-03-26,61.78,61.29,62.59,61.2,1481,12964.95,2.26,-0.55,-0.34,0.77
2021-03-29,61.29,61.17,62.09,60.16,1278,11054.06,3.15,-0.2,-0.12,0.67
2021-03-30,61.11,60.4,61.62,60.38,866,7471.1,2.03,-1.26,-0.77,0.45
2021-03-31,60.19,60.22,60.77,59.99,437,3754.21,1.29,-0.3,-0.18,0.23
2021-04-01,60.32,61.12,61.49,59.94,593,5126.61,2.57,1.49,0.9,0.31
2021-04-02,62.13,61.27,62.27,60.78,1070,9342.95,2.44,0.25,0.15,0.56
2021-04-06,60.9,59.87,61.43,59.77,1403,12025.42,2.71,-2.28,-1.4,0.73
2021-04-07,60.45,59.96,60.45,59.06,1258,10727.88,2.32,0.15,0.09,0.66
2021-04-08,59.2,58.85,61.82,58.85,1747,14837.97,4.95,-1.85,-1.11,0.91
2021-04-09,58.73,58.49,60.0,57.72,1621,13448.69,3.87,-0.61,-0.36,0.85
2021-04-12,58.42,57.42,59.04,57.09,674,5554.69,3.33,-1.83,-1.07,0.35
2021-04-13,58.29,58.2,59.23,56.98,1626,13487.42,3.92,1.36,0.78,0.85
2021-04-14,57.87,58.06,60.09,57.14,2350,19665.03,5.07,-0.24,-0.14,1.23
2021-04-15,57.98,57.59,59.62,57.47,3195,26364.93,3.7,-0.81,-0.47,1.67
2021-04-16,57.35,57.35,57.88,55.92,3744,30274.79,3.4,-0.42,-0.24,1.95
2021-04-19,57.35,60.04,60.92,57.12,3425,28757.95,6.63,4.69,2.69,1.79
2021-04-20,60.49,59.1,60.49,58.48,2434,20481.06,3.35,-1.57,-0.94,1.27
2021-04-21,58.42,58.74,60.06,58.2,2508,21061.3,3.15,-0.61,-0.36,1.31
2021-04-22,59.04,57.99,59.84,57.92,2919,24361.12,3.27,-1.28,-0.75,1.52
2021-04-23,57.64,58.97,60.09,57.63,3706,31153.49,4.24,1.69,0.98,1.93
2021-04-26,58.99,57.53,59.64,56.92,3690,30334.17,4.61,-2.44,-1.44,1.92
2021-04-27,58.2,56.12,58.2,55.84,2476,19874.04,4.1,-2.45,-1.41,1.29
2021-04-28,56.2,55.84,56.77,55.56,2023,16122.62,2.16,-0.5,-0.28,1.06
2021-04-29,55.78,55.94,56.82,55.19,2771,22033.71,2.92,0.18,0.1,1.45
2021-04-30,56.92,56.09,59.77,55.92,4409,36233.93,6.88,0.27,0.15,2.3
2021-05-06,57.06,60.92,61.1,56.92,5908,49996.0,7.45,8.61,4.83,3.08
2021-05-07,60.92,61.83,64.42,60.92,8916,79777.24,5.75,1.49,0.91,4.65
2021-05-10,62.98,63.96,65.48,61.92,8181,74615.33,5.76,3.44,2.13,4.27
2021-05-11,63.74,65.42,66.56,62.29,5292,48695.3,6.68,2.28,1.46,2.76
2021-05-12,65.42,66.26,66.77,64.43,4204,39288.14,3.58,1.28,0.84,2.19
2021-05-13,65.95,64.99,67.99,64.67,4871,45784.61,5.01,-1.92,-1.27,2.54
2021-05-14,64.99,65.49,66.84,64.64,4329,40283.79,3.39,0.77,0.5,2.26
2021-05-17,65.49,68.75,69.13,64.82,6446,61269.5,6.58,4.98,3.26,3.36
2021-05-18,69.29,67.86,69.29,66.77,3287,31630.05,3.67,-1.29,-0.89,1.71
2021-05-19,67.77,68.52,68.89,66.83,4991,48354.29,3.04,0.97,0.66,2.6
2021-05-20,68.11,66.84,68.59,65.97,3020,28795.53,3.82,-2.45,-1.68,1.58
2021-05-21,67.62,68.55,68.92,66.56,3145,30389.65,3.53,2.56,1.71,1.64
2021-05-24,68.61,69.94,70.97,66.63,3263,31936.57,6.33,2.03,1.39,1.7
2021-05-25,70.06,71.84,72.62,69.79,4043,40776.31,4.05,2.72,1.9,2.11
2021-05-26,73.3,72.84,77.27,72.49,6498,68998.42,6.65,1.39,1.0,3.39
2021-05-27,73.34,73.44,74.97,72.27,3151,32895.74,3.71,0.82,0.6,1.64
2021-05-28,73.11,75.49,75.84,72.69,4674,49879.67,4.29,2.79,2.05,2.44
2021-05-31,76.83,74.92,78.19,74.34,6538,70378.92,5.1,-0.76,-0.57,3.41
2021-06-01,74.47,74.56,76.2,73.92,4855,51476.39,3.04,-0.48,-0.36,2.53
2021-06-02,74.15,70.7,75.27,70.49,7894,80704.44,6.41,-5.18,-3.86,4.12
2021-06-03,70.85,75.49,77.56,70.7,9319,99492.3,9.7,6.78,4.79,4.86
2021-06-04,75.74,76.2,78.62,75.22,6551,71545.38,4.5,0.94,0.71,3.42
2021-06-07,74.78,77.57,77.98,74.78,3952,43169.67,4.2,1.8,1.37,2.06
2021-06-08,77.25,74.6,79.62,74.42,5668,61388.59,6.7,-3.83,-2.97,2.96
2021-06-09,75.19,79.05,80.26,74.77,4631,51471.56,7.36,5.97,4.45,1.36
2021-06-10,78.35,76.54,79.49,74.61,6002,64759.46,6.17,-3.18,-2.51,1.76
2021-06-11,77.63,74.77,78.12,73.76,3124,33232.06,5.7,-2.31,-1.77,0.91
2021-06-15,71.56,75.08,75.91,71.28,5609,58841.14,6.19,0.41,0.31,1.64
2021-06-16,74.47,73.1,77.67,72.83,4898,51891.39,6.45,-2.64,-1.98,1.43
2021-06-17,73.61,76.05,76.44,71.97,3248,34142.33,6.11,4.04,2.95,0.95
2021-06-18,76.2,74.87,76.92,74.36,2872,30681.78,3.37,-1.55,-1.18,0.84
2021-06-21,75.19,80.97,81.7,75.19,6764,76876.22,8.7,8.15,6.1,1.98
2021-06-22,81.19,82.2,83.62,79.27,4175,48299.4,5.37,1.52,1.23,1.22
2021-06-23,82.99,80.08,84.15,79.46,4574,52507.21,5.71,-2.58,-2.12,1.34
2021-06-24,79.57,80.01,80.85,76.14,6985,77519.47,5.88,-0.09,-0.07,2.04
2021-06-25,80.01,86.29,87.58,79.34,10619,126539.39,10.3,7.85,6.28,3.11
2021-06-28,87.14,88.75,89.65,85.01,9869,121983.34,5.38,2.85,2.46,2.89
2021-06-29,87.87,87.53,89.99,85.84,4850,60168.67,4.68,-1.37,-1.22,1.42
2021-06-30,87.52,88.34,92.01,86.44,6088,76520.58,6.36,0.93,0.81,1.75
2021-07-01,88.34,89.79,91.62,86.92,5630,71132.24,5.32,1.64,1.45,1.61
2021-07-02,88.97,89.01,94.29,88.08,6335,80738.34,6.92,-0.87,-0.78,1.82
2021-07-05,89.05,92.51,93.59,89.05,5484,70935.59,5.1,3.93,3.5,1.57
2021-07-06,92.51,88.15,96.44,85.01,11223,142076.43,12.36,-4.71,-4.36,3.22
2021-07-07,86.79,87.74,89.25,85.64,8430,103818.97,4.1,-0.47,-0.41,2.42
2021-07-08,87.29,85.08,88.61,83.79,9640,116136.87,5.49,-3.03,-2.66,2.77
2021-07-09,83.89,82.08,85.96,80.64,9382,109056.07,6.25,-3.53,-3.0,2.69
2021-07-12,80.54,82.11,84.46,80.54,7177,83564.12,4.78,0.04,0.03,2.06
2021-07-13,82.62,81.9,86.59,81.44,6833,80598.79,6.27,-0.26,-0.21,1.96
2021-07-14,82.15,82.65,85.14,78.84,8241,96661.93,7.69,0.92,0.75,2.36
2021-07-15,82.42,82.17,84.32,79.29,5910,68154.69,6.09,-0.58,-0.48,1.7
2021-07-16,82.56,80.44,83.42,80.01,4242,48851.25,4.15,-2.11,-1.73,1.22
2021-07-19,80.44,79.86,80.49,77.15,7503,83702.15,4.15,-0.72,-0.58,2.15
2021-07-20,80.01,78.87,80.35,77.65,4942,54823.52,3.38,-1.24,-0.99,1.42
2021-07-21,79.74,81.44,82.02,78.97,9652,110660.79,3.87,3.26,2.57,2.77
2021-07-22,81.69,80.52,81.69,78.02,4953,55593.96,4.51,-1.13,-0.92,1.42
2021-07-23,80.72,79.22,82.32,78.37,3884,43787.68,4.91,-1.61,-1.3,1.11
2021-07-26,79.89,81.07,82.39,78.69,7190,82252.24,4.67,2.34,1.85,2.06
2021-07-27,82.01,77.24,82.35,77.24,7439,84153.7,6.3,-4.72,-3.83,2.13
2021-07-28,77.22,78.94,79.96,74.29,5829,63738.94,7.34,2.2,1.7,1.67
2021-07-29,80.15,81.88,83.87,78.62,7858,90869.99,6.65,3.72,2.94,2.25
2021-07-30,82.58,80.15,82.72,79.13,5619,63584.28,4.38,-2.11,-1.73,1.61
2021-08-02,79.87,79.72,81.76,77.87,6710,75345.96,4.85,-0.54,-0.43,1.92
2021-08-03,79.29,82.15,83.04,79.29,7914,91632.99,4.7,3.05,2.43,2.27
2021-08-04,82.15,84.09,85.11,81.63,7129,84373.57,4.24,2.36,1.94,2.05
2021-08-05,83.99,81.44,84.72,81.23,4945,57663.28,4.15,-3.15,-2.65,1.42
2021-08-06,81.71,79.55,82.49,78.79,4255,47936.44,4.54,-2.32,-1.89,1.22
2021-08-09,80.29,80.72,80.94,76.44,3680,41134.65,5.66,1.47,1.17,1.06
2021-08-10,79.77,81.19,81.99,79.29,4199,47783.82,3.34,0.58,0.47,1.2
2021-08-11,81.58,79.52,81.58,78.59,2653,29804.85,3.68,-2.06,-1.67,0.76
2021-08-12,79.54,77.49,80.63,76.65,4414,48772.87,5.01,-2.55,-2.03,1.27
